id,host_id,host_name,price,minimum_nights,number_of_reviews
5343821,27589508,James,200,2,84
5344850,27698133,Jakub,38,5,13
5345293,27700855,Peter,300,2,62
5346488,4731044,Becky,50,14,0
5346743,7451917,Fe,55,15,7
5352301,27741331,Lyn,27,30,9
5352802,5740424,Maria,200,6,1
5353312,23772724,Elem,99,30,13
5353431,16548665,Britta,80,5,5
5353612,9350960,Victoria,250,2,168
5353815,27748965,Cecilia And Bryan,95,3,0
5354632,19931875,Luz & Ruben,59,4,13
5354796,13649613,"Rossy,  Carmen And Juan",57,2,106
5358354,2119276,Host,170,30,20
5359410,27782348,Morgan,50,1,1
5361021,27790643,Carl,49,1,1
5361824,1290741,Kelvin,65,4,2
5362041,27796188,John,250,3,104
5362279,9787502,Shehzad,200,4,24
5363669,13483550,Eleanor,110,2,10
5363874,17982486,Cheri,250,30,13
5364134,3201774,Ashley,73,1,199
5364337,27807705,Isoke,70,1,0
5364814,9881214,Darcy,125,1,1
5365190,27551876,Charlie,195,1,0
5366126,569577,John,75,1,0
5370580,12621774,Calogero,36,1,69
5371463,1295576,Johnny,99,1,100
5372082,20806507,Nat,100,2,8
5372526,1223259,Jeff,71,10,56
5373297,26951283,Alexsis,100,2,4
5373703,10887881,Erin,85,1,28
5374226,6917906,Michelle,169,2,16
5376069,10306287,Debra,149,2,3
5381943,4693468,Melissa,89,1,91
5382755,26377263,Stat,44,30,1
5383005,27660118,Alan,150,2,233
5384643,1564111,Madeline,125,2,73
5384774,26377263,Stat,42,6,2
5385943,27919611,Matthew,28,20,0
5386402,4624753,Casey,155,4,0
5389907,3641421,Martha &  Remo,300,7,1
5390483,4589525,Michael,250,7,3
5390882,27944388,Charles,70,1,325
5392517,1509452,Sayam,80,15,2
5395116,14586567,Paula,150,1,0
5395679,27969560,Zach,65,2,132
5396325,1721426,Ashia,167,5,2
5396701,2119276,Host,130,30,10
5396801,22249707,Alex,115,2,60
5397157,27530449,Estefania,94,4,199
5397568,9209691,Anatha Angèle,185,4,137
5401148,27998261,Adrienne,195,7,14
5402239,27159364,Brett,90,4,1
5402632,27927011,Ashley,99,365,7
5402672,28005408,Srini,499,30,4
5404201,28013319,Gagandeep,180,2,135
5404627,5175035,Francesca And Angelique,300,2,3
5406041,27974744,Cara,100,2,156
5406067,17062221,Vanessa,134,3,139
5406167,22189723,Diego,49,2,49
5406187,400240,Murat,47,2,91
5409372,7016520,Patricia,120,2,17
5409607,25237492,Juliana,185,30,9
5410897,5768957,Michael,169,30,136
5411787,21327210,David,130,14,23
5412567,19655924,Dominique,110,1,3
5413565,11968309,Raviv,122,4,21
5414178,28065838,Dana,150,1,2
5414471,7503643,Vida,129,30,1
5414911,27673980,Amy,65,1,76
5418312,25237492,Juliana,115,30,18
5418807,27614204,Stella,60,2,81
5419405,1020326,Michael & Andrea,150,7,1
5420456,28100741,Michael,200,6,35
5423135,11650470,Ingrid,110,30,1
5424042,23234988,Ann,259,1,72
5424994,9488731,Steven,150,1,5
5429358,420993,Yanwen,295,3,0
5430560,15402737,Gabriella,140,1,2
5430658,6885157,Randy,70,1,49
5431845,3680008,Aliya,134,500,30
5432089,23334165,Patricia,825,5,28
5432178,28000421,Luca,100,1,0
5432597,17822208,Kristin,175,2,0
5432743,23163374,Kyle,60,1,0
5433287,5261137,Nazieh,250,1,15
5433367,6480337,Sandra,58,2,4
5433746,28187447,Francis,142,4,106
5433967,3674378,Jane,120,3,194
5434150,27813383,O,136,30,43
5434197,4534649,L & A,55,2,71
5434655,3810454,Michael,185,3,0
5439148,24468833,Amanda,75,1,1
5439372,19066350,Eric,103,2,98
5442054,16437254,Benjamin,193,30,1
5442313,3483450,Aswad,700,1,6
5442584,27204642,Anna,200,30,14
5443318,2119276,Host,145,30,11
5443581,28234750,Ashley,200,14,14
5445314,21838149,Marcia,160,1,54
5445743,17246368,Sam,45,2,43
5447255,28255422,Sara,151,7,12
5447434,28173937,Jeehee,98,2,20
5451108,7159349,Marian,75,6,0
5454050,2119276,Host,185,30,15
5458432,1364903,Farah,150,4,6
5465270,4413909,Adam,170,3,7
5466630,28183109,Dara,119,2,83
5466680,18212433,Veronique Camille,229,5,5
5470350,1340207,Deena,80,2,5
5475870,22709931,Richard,100,5,0
5476046,10297692,Dee,500,1,68
5476474,20318406,Dimitriy,120,1,12
5477034,4687722,Mav,85,1,0
5477876,1506972,Vanessa & Christian,135,3,17
5478741,28411613,Marea,524,3,57
5478901,20121732,Alison,60,1,0
5481762,5515591,Tina,159,4,142
5482031,8817100,Ulysses,200,2,0
5482918,26602392,Dean&Paula,73,1,148
5487204,6834165,Amanda,70,2,2
5490366,28468845,Jacob,168,7,1
5490833,11463877,Danielle,75,1,0
5491149,59185,Gabriela,169,3,76
5492696,15107994,Saad,85,4,6
5494750,26377263,Stat,38,30,1
5495026,26377263,Stat,48,30,2
5495927,860636,Shawn(Ta),42,2,25
5497874,248865,Nina,80,30,57
5500197,6050250,Aram,145,3,8
5500740,26080167,Douglas,72,2,18
5502282,3398752,Alessandra,95,2,186
5504568,3562322,Lord Daniel,45,4,49
5505726,25602417,Jardeen,250,2,64
5505918,28557212,Marion,73,5,4
5506438,2263462,Anna Meng,100,1,1
5507371,28564535,Emily,50,1,1
5507784,1924825,Gilad,165,1,75
5509771,1098902,Amy,184,3,123
5509802,25134906,Jonathan,295,2,0
5509980,6145618,Rocio & Dejan,135,2,97
5510725,7580514,Mekado,160,2,53
5511036,28584269,Andre,99,3,72
5511067,28577246,Nick,85,10,3
5512274,7033514,Paul,199,1,1
5518629,2353777,Natalie,195,2,3
5519207,3191371,Jesse,80,1,134
5521107,9862957,Miklos,69,15,21
5522518,201390,Meggie,145,3,13
5523413,12212944,Janine,52,3,8
5523654,28645131,Nadeen,80,5,2
5523876,119911,Kristin,300,2,9
5524950,18950563,Naio,75,20,2
5525206,1854977,Amanda,180,3,7
5525510,23086547,Arya,62,6,62
5526210,8278521,Ross,750,1,50
5528111,28669815,Nga,31,7,0
5533000,28690907,Dwayne,250,3,16
5534192,28696923,Steven,99,1,8
5534660,28699661,Andrzej,120,7,17
5534962,1539848,Edythe,150,3,58
5536023,28706617,Ruben,100,7,0
5536560,257479,Colleen,150,14,6
5536638,28709982,Sidiq,99,2,35
5536824,24715671,Julia,200,30,9
5536844,28711190,Adam,75,1,0
5538353,26377263,Stat,45,30,0
5538410,26377263,Stat,45,30,0
5538720,28722667,Qudsia,59,1,75
5538798,16862116,Denise,84,2,5
5541897,25237492,Juliana,140,30,11
5543210,3424719,Demetria,90,4,8
5543996,28745989,Jordan,125,1,0
5545560,28752891,Sarah,250,3,33
5545876,10014288,Jaclyn,100,5,0
5546217,11369454,Mimi,190,2,119
5547081,6289792,Che-Wei,298,3,17
5549530,322697,Jeff & TJ,99,2,136
5550377,13972159,Erin,250,2,12
5550788,1982425,Nya,95,7,2
5556358,28513635,Shayan,110,6,0
5557097,3447539,Nick,59,4,109
5557135,28809821,Michelle,115,1,7
5557536,28812204,Kate,200,2,6
5557684,9035762,Laura & Tim,75,1,8
5558242,16548032,Galya,115,5,4
5558596,28473177,Niki,146,3,45
5561355,640117,Simon,110,3,4
5562394,17548709,Robert,60,1,0
5562420,1693243,Jason,450,5,137
5562710,16155254,Lina,160,1,169
5562962,1389487,Lina,149,2,15
5567220,27201435,Svetlana,100,2,32
5567278,2306485,Sam,220,3,118
5567361,7797690,Danica,120,1,282
5567401,134936,April,99,25,24
5568799,13299977,Sofia,65,1,27
5569167,13728275,Elvira,50,4,1
5569302,5074343,Josh,65,5,0
5569464,2729850,Alienor,125,1,0
5571405,20559017,Yohan,75,30,8
5572393,28891151,Kimesha,85,2,3
5578843,26098783,Sam,2000,40,28
5579147,10054163,Jaclyn,149,2,1
5579629,329917,Clémentine,53,2,5
5580236,19512999,Bennett,325,3,2
5580648,21497854,Meaghan,45,2,13
5581272,26377263,Stat,38,30,4
5581273,28937325,Em,120,3,38
5581442,26377263,Stat,38,30,5
5582283,26098783,Sam,2000,2,0
5588253,28974263,Maria,60,3,31
5588684,489950,Maria,190,3,16
5590387,20573060,Jenna,125,2,16
5590400,28984530,Genni And Stephen,100,6,0
5590966,28723165,Taylor & Tee,70,1,131
5591612,7434416,Nicole,130,1,45
5593205,20083880,Maryam,45,1,1
5593679,5855080,Sue,110,30,7
5593725,29003805,Akemi,60,3,18
5593975,29005043,Brianna,125,14,7
5594865,1342014,Christian,81,1,3
5594883,29011140,Nebiyu,80,5,0
5598465,18941320,Alexandra,105,1,7
5600260,29034854,Viviana,200,7,1
5601147,11658596,Lucas,100,1,0
5602027,7798111,Shlomit,100,2,0
5602200,24665235,Ippei,75,2,9
5602369,1407325,Przemek,250,5,17
5604005,3852579,Merylin & David,400,2,101
5604704,19523446,Aundre,160,3,134
5605209,28576665,Anna & Ben,110,1,175
5605790,28690907,Dwayne,220,1,76
5605822,517966,Shean,135,3,148
5606308,4514390,Stephanie,99,2,41
5611893,5934575,Karly,89,4,6
5613334,7322898,Clemencia,110,7,0
5615835,29106164,Christina,75,3,32
5616298,836168,Henry,2000,30,9
5618341,11904076,Keith,160,1,0
5619149,3868692,Lucas,475,2,57
5621141,23747060,Cathy,230,4,41
5623799,9311147,Esther,49,1,0
5624616,20469855,Kate,125,2,7
5624807,15775091,Asaf,180,2,2
5625386,6372947,Michelle & Sebastien,80,5,1
5626601,29161738,Gerardo,55,1,7
5627418,13451939,Dana,135,3,140
5627944,29167335,Yedda,182,4,56
5628539,24715671,Julia,209,30,14
5629953,23863437,Sheresa,78,7,26
5631916,14358525,Pierre-Hubert,202,1,0
5632551,26377263,Stat,48,30,3
5636395,11363708,Nanie,81,4,165
5638270,20694703,Pablo,80,2,12
5638792,3128437,Natalie,60,1,0
5638917,7503643,Vida,129,30,5
5640394,240584,Aswini,100,3,28
5641644,25354313,Tommy,35,3,54
5641857,8000315,Naima,100,2,243
5642982,26080167,Douglas,82,2,11
5646613,9503725,Shane,80,7,0
5647213,16482147,Margenett,128,4,44
5647416,2458750,Stephanie,159,30,14
5649163,643512,Kizzy,101,7,4
5649580,29278028,Alexis,195,5,56
5649623,836168,Henry,2000,30,9
5651523,9680175,Becca,160,2,57
5651679,6165258,Gita,100,7,0
5651944,29278028,Alexis,195,5,62
5652403,3999695,Sarah,475,3,1
5652542,29279330,Sarah,122,3,34
5652946,19233353,Kallie,45,14,6
5656458,16091512,Ana,235,5,10
5656639,5790236,Clay,275,7,15
5659180,1394543,Jennifer,99,2,35
5659204,26080167,Douglas,78,5,0
5659417,29332408,William,125,3,51
5659666,29336125,Don,125,3,64
5660972,4653182,Kayla,170,1,0
5661080,29345363,Simone,165,3,58
5661276,21503931,Steve,129,1,178
5661603,27755788,Gian-Murray,150,6,1
5661631,26377263,Stat,45,30,0
5663222,29358602,Lillybeth & Crystal,90,1,151
5670038,10807892,Nora,175,3,85
5670672,5515591,Tina,188,3,146
5671103,1686834,Daniel,80,3,11
5671922,1434654,Andrew,160,7,3
5672196,29408218,Corey,50,1,0
5672288,15586243,Andrew And Coline,100,3,1
5672471,142695,Lynn,65,1,0
5672615,2423554,Mark,50,4,15
5672704,6003891,Inigo,70,3,3
5678143,93781,Devin,130,7,83
5679129,2671902,Iki,60,14,0
5679557,14513121,C.,180,3,21
5679938,1303542,Frank,150,90,3
5681611,16514175,Karen,69,1,20
5681742,4029415,Maggie,62,5,47
5681745,29456424,Dallas,150,2,8
5684147,1606397,Andrew,118,5,1
5684940,470675,Edna Luise,195,12,10
5690007,22020703,Patricio,75,1,155
5691347,26264587,Nancy,135,14,20
5691755,24575626,Melissa,450,2,3
5692492,3148473,Maria,45,1,10
5692807,1803036,Eric,250,3,164
5692870,4471002,Janet,70,5,0
5693978,29518961,Akshay,120,1,1
5694862,12419033,Rachel,125,2,40
5695055,13347167,AFI Apartments,118,30,4
5695509,15897880,Sander,50,1,0
5695523,36841,Irene & Alban,100,2,107
5695566,29528182,Jerie,40,10,2
5697062,29537636,Lauren,225,1,3
5697237,2119276,Host,185,30,6
5697517,93779,Kat,225,1,17
5697556,946943,Annie,155,4,58
5699348,8686625,Marie,165,1,166
5705775,16437254,Benjamin,165,30,3
5706202,7503643,Vida,149,30,1
5706280,13347167,AFI Apartments,142,30,3
5707711,29592244,S,59,4,138
5707888,3780975,Shira,200,2,6
5708360,2946319,Heather,125,7,1
5715049,29628369,Nick,181,2,238
5717355,29641189,Joseph,90,2,3
5717674,29642992,Annalyn,70,3,8
5718494,11559667,Veronica And Tyler,150,2,3
5718935,29651191,Adam,225,3,13
5719742,87105,Jeff,240,7,8
5720133,5735779,Aubrey,98,5,11
5720569,29661897,Eric,100,5,15
5720988,29664627,Luis,200,2,8
5725154,29683852,Lindsay,150,1,2
5726139,14001033,Hadrien,65,5,0
5726773,23570473,James,129,30,18
5727093,29693386,Jeffrey,65,7,1
5727850,29697292,Hans,70,7,12
5728014,29698290,Allie,200,3,9
5728500,23185328,Deniz,58,1,34
5728502,26955105,Danny,180,4,67
5728806,4271676,Nat,120,7,3
5729118,12020405,Jen,244,4,38
5729222,27281731,Sergii,40,3,20
5729530,29707420,Riki,150,1,0
5735314,29739883,Adam & Allen,135,2,249
5735323,29741575,Tyson,150,5,0
5735447,4471002,Janet,200,1,0
5736059,610690,Julien,65,1,24
5736925,16621177,Susan,140,2,232
5737678,6094516,Lupe,80,1,0
5737759,7503643,Vida,129,30,1
5738785,22557949,Ray,112,2,3
5739031,9080758,Mary & Ewen,80,2,48
5742615,29784880,Amy,149,7,6
5742795,29786027,Peter,99,4,2
5743959,29792577,Nina,50,1,6
5746781,22677829,Daniel,190,2,34
5748301,29817997,Alberto,70,2,175
5749147,860636,Shawn(Ta),30,3,11
5749382,24911518,Erion,96,21,14
5749889,16727332,Emily,85,7,0
5756241,11732381,Teri,200,2,0
5756464,13347167,AFI Apartments,118,30,3
5756476,27583102,Sarah,150,2,21
5756643,4275400,Siwen,50,20,0
5756767,75815,Marie Sophie & Christopher,99,3,0
5757333,1632428,Matias & Marlana,350,1,4
5757509,29867161,Tal,165,1,0
5758234,21823,Greg,225,3,82
5760510,1613244,Ariel,110,30,17
5760776,29885916,Axel,245,4,8
5761032,29887425,Cheryl,65,2,58
5761564,10532169,Ben,100,1,0
5762947,27673980,Amy,60,1,100
5763191,29901463,Nadia,68,3,105
5766499,19735540,Hannah,55,2,0
5766895,3448931,Rachel,195,3,6
5769218,29452212,Bengu,120,7,0
5770283,11722846,Anael,80,10,3
5770483,29936494,Monica,195,5,55
5771361,21191263,Jonny,275,1,1
5771366,1211067,"Hans, Sandra & Son",49,2,151
5771655,12212944,Janine,30,21,1
5773199,2446016,Aryeh,150,5,48
5774245,25859072,Elizabeth,140,5,5
5779471,1674428,Jules,160,7,9
5779752,19498957,Peter,125,3,4
5783307,30002976,Lora,48,7,0
5783517,23533897,Fatou,50,2,61
5783899,23977712,Sarah,100,1,315
5783925,23977712,Sarah,50,1,181
5784146,19446943,Roger,320,30,9
5784897,29888597,Eric,200,7,41
5789606,30037999,Loyda,70,2,200
5790990,8818661,Jordan,70,3,16
5791540,30046603,Jane,200,2,2
5791707,248865,Nina,100,30,71
5792144,15175443,Val,150,3,2
5792453,30050649,Samantha,185,1,9
5793707,8390853,Warren & Jessica,125,3,117
5794806,257676,Linda,148,1,11
5796405,24126726,Nadine,295,1,6
5797398,30078721,Elizabeth,80,7,0
5803068,16151285,Carol,45,14,27
5803875,278576,Marc,114,2,81
5804170,30063582,Vic,37,1,0
5804184,30112106,John,45,6,13
5804451,13501779,Alex,85,2,14
5805232,3974808,Noah,150,1,0
5805561,19390428,Ardeana,240,1,0
5806273,23719409,Carlina,65,1,157
5806416,12484957,Marina,280,3,122
5806687,18060780,Jessica,65,1,1
5806803,17997408,Nancy,65,1,136
5806817,29817997,Alberto,65,1,120
5806829,4473420,Sophiane,120,1,0
5811254,6877794,Ron&Leetal,255,6,12
5811500,2558779,Marina,54,3,47
5812875,5963594,Geoffroy,175,1,0
5816130,29650513,Katie Graham,90,30,30
5816145,29650513,Katie Graham,90,30,47
5816151,29650513,Katie Graham,90,30,47
5818551,30196119,Mark,120,5,28
5821886,10553573,William,210,1,3
5823337,30224326,Matthew,150,7,2
5823579,30224269,Todd,140,2,135
5824543,30232055,Qasim,80,1,2
5825173,2483427,Vasuki,200,2,61
5825911,22627992,Ed,450,6,12
5826468,27894798,Aya,200,30,0
5826475,30242959,Celine And Ken,116,2,129
5826518,4731948,Kiki,215,1,36
5826700,26328221,Geoff,160,30,36
5831012,1409854,Didi,150,25,2
5833530,30280316,Victor,40,1,0
5834668,7503643,Vida,149,30,7
5838858,30314132,Devin,65,5,108
5839029,580009,Timothy,260,7,56
5840936,16245414,Shae,400,1,2
5842819,3560299,Auminea,90,1,1
5845124,30346554,Kristin,75,2,6
5846050,22534207,Jemar,75,2,45
5846654,30354449,Avraham,110,1,3
5846745,24561040,Ame,115,2,153
5847182,30357478,Ingrid,20,1,0
5847724,8968224,Julia,49,1,0
5847793,30360956,Kimberly,100,180,0
5848422,13465396,Ami,82,5,3
5848515,28252018,Ellie,90,1,5
5849386,5541374,Hassan And Patti,69,2,148
5849810,5541374,Hassan And Patti,69,3,127
5849991,9898029,Anthony,249,3,10
5850040,5541374,Hassan And Patti,89,3,116
5850148,5541374,Hassan And Patti,159,3,30
5850978,2843970,M&J,220,1,1
5851054,26440049,Samantha,95,3,12
5856685,4194830,Stephanie,60,1,13
5856760,29408349,Chad,179,5,7
5857212,8953823,Lisa,120,3,0
5857515,2171626,Shawnelle,275,5,0
5857519,27378293,Lendy,86,1,8
5857692,30382692,Cecilia,62,3,47
5858505,30418082,CA & Gray,165,6,46
5858757,4267075,Jen,89,14,4
5859030,13347167,AFI Apartments,116,30,2
5860123,16437254,Benjamin,172,30,6
5861303,30432695,LisaMarie,125,7,11
5861963,30436731,Kristine,90,2,16
5866656,26377263,Stat,50,30,0
5869197,30475154,Cynthia,250,1,3
5870127,54255,Sarah,185,3,213
5871372,5309143,Ayesha,63,5,85
5872177,9893040,Sari,163,3,12
5873309,30498160,Celia,40,1,0
5873714,30500226,Majeed,195,5,19
5874326,28722667,Qudsia,89,1,68
5875384,9235481,Reynaldo,45,2,2
5878382,18527346,Kaley,60,1,5
5881122,22087408,Dominik,125,1,44
5881858,3311124,Georgie,220,2,0
5882068,2533934,Leeore,85,2,11
5882725,20557884,Anita,165,4,73
5883159,436365,Jessica M.,144,7,17
5883655,30554435,Max,75,1,0
5885101,21364540,Francisca,60,4,3
5885201,4291007,Graham And Ben,95,30,40
5885280,4291007,Graham And Ben,95,30,53
5885396,4291007,Graham And Ben,95,30,46
5885402,4291007,Graham And Ben,95,30,35
5885542,4291007,Graham And Ben,95,30,43
5889379,30585124,Rawn,65,5,15
5891777,18014128,Inessa,65,5,62
5892693,29739883,Adam & Allen,110,2,248
5892733,10859726,Don Luis,47,5,7
5893277,30606207,Liza,175,30,5
5894720,8201914,Faye,234,4,11
5894824,26554386,Gabrielle,105,14,43
5895056,30616879,Anna,47,2,40
5895082,30616879,Anna,55,2,55
5897622,17266994,Tom,146,5,67
5899598,6319915,Jason,60,4,118
5902510,30656279,Jill,61,12,31
5903889,30616009,Daniel,84,1,2
5904098,766580,Michael And Kimberly,179,2,55
5904178,30665412,Adrian,100,1,0
5904490,30667498,Cristina,175,1,1
5904522,30667653,Adam,250,2,1
5904538,30667773,Alexander,150,1,0
5905128,28187447,Francis,83,3,57
5905501,9053876,Amy,105,1,59
5913433,30710562,Tim,125,2,5
5915351,30719563,David,150,7,12
5916713,2272846,Zack,69,30,16
5917209,7956482,Lauren,190,2,1
5917563,4327985,Maria Ana,76,2,34
5917687,30731188,Megan,45,120,0
5918053,2938204,Veronica,142,5,8
5918356,2588808,Arturo,125,7,4
5919646,410962,Mike,200,3,14
5925343,1177497,Jessica,259,1,94
5925550,30768511,Richard,275,5,1
5926854,557157,Sumit,179,1,28
5926953,30430827,Steve,70,1,152
5927152,30775529,Adam,300,2,0
5928949,28362995,Landa,300,3,0
5931103,24982374,David,259,2,99
5931824,23116198,Sash,50,1,0
5932543,30803097,Nikki,300,2,6
5934108,4461578,Jose,95,3,4
5934255,1407676,Jessica,132,1,143
5935275,28846474,Adam,80,4,3
5936796,30824695,Idamil,85,3,3
5939328,14152383,Scott,246,4,0
5940268,30839692,Stavros,50,1,154
5940868,2862308,Auran,75,2,6
5940920,30836013,Ellen,209,30,27
5941888,1679702,Kristy,330,2,4
5942962,2981156,Kia,55,1,26
5943770,18002339,Juliette,60,7,1
5944460,17300177,Peggy,180,30,4
5944801,27796188,John,300,2,60
5945548,30865924,Eva,175,3,6
5946137,11237515,Lindiwe,100,3,4
5954466,30909882,Peter,175,5,21
5956257,30918671,Conor,60,1,0
5957111,5449480,Jana,175,10,1
5958299,30454464,Sterling,105,1,158
5965198,1566167,Beth,49,5,21
5965946,4308068,Crystal,65,2,37
5967998,29278028,Alexis,450,5,37
5977676,3912042,Katie,185,3,59
5978999,31040344,Richard,57,2,104
5979675,7039396,Sol And Coach,79,1,91
5985742,31074353,Peter,218,2,137
5986444,914838,Lior,70,30,11
5990045,12411178,Brandon,350,2,71
5990467,31102831,Marj,100,4,120
5991434,31108509,David,150,3,51
5991641,429305,Becca,45,4,0
5991675,22388424,Leslie,46,4,17
5992438,2537749,Anna,50,1,2
5993541,4562182,Florence,285,30,74
5998890,5574620,Lynn,220,2,5
5998978,4198853,Chad,125,1,1
5999786,4714927,Elisa,80,1,70
6000709,10859726,Don Luis,58,1,2
6000785,31150792,Micah,100,2,143
6000868,2787900,Maggie,175,2,42
6000898,23708009,Eric,1200,5,43
6002382,4266202,Jackeline,60,2,0
6004052,27175572,Susanne,160,2,105
6004200,20109767,Jennifer,65,1,6
6004567,28720717,Albert,499,30,11
6004786,14477996,Simone,350,2,10
6005231,31175000,Kathryn,105,2,127
6005868,31177258,Sam,245,5,32
6005910,23044811,Ettrick,139,2,119
6006387,31181172,T.,50,20,9
6006603,31182668,Jerry,90,5,0
6006661,31183039,Jai,90,7,2
6006711,28429835,Arpan,250,1,1
6006837,6527023,Sehrish,70,4,1
6012187,25796636,Michael,150,1,44
6013171,13917722,Fan,150,1,0
6013186,31175000,Kathryn,109,3,79
6014926,820011,Ike,140,7,59
6015754,8636732,Kay,31,10,1
6018325,25237492,Juliana,140,30,8
6018589,31241183,Lilian,65,2,36
6019386,31245355,Kiela,85,2,18
6020044,12154854,Ryan,35,1,0
6020237,28422099,D,155,5,87
6020382,1511065,Mitra,65,1,0
6021955,31260008,Charlotte,100,5,0
6025389,31274483,Erlingur,100,1,0
6026166,3372156,Kate,125,3,2
6026546,22613302,Brittany,170,5,2
6027345,2881,Loli,65,2,280
6027485,31283971,Ana,38,3,1
6027682,31284832,Marina,68,2,0
6029332,1257611,Arthur,110,2,4
6029809,4049004,Poppy,100,3,106
6029987,15635060,Chris,125,2,10
6031895,6396863,Tianhui,60,1,1
6031904,20667334,Irene,80,3,129
6033449,25237492,Juliana,95,30,11
6037761,7256281,Sne,163,2,396
6040757,23713669,Vanessa & Martin,225,3,29
6041875,30354475,Pepper,150,2,0
6042335,17199564,Mark,170,10,2
6042635,31358851,Mo,65,4,38
6043199,9745447,Clara,60,1,11
6043671,16458904,Margaret,168,30,12
6043733,6475110,Meg,100,2,3
6044268,6657363,Amy,195,7,0
6044964,31204745,Monika,89,2,150
6045055,3435092,Elena,109,4,191
6045917,31376201,William,150,1,0
6046877,31376201,William,150,1,0
